player_name,player_id,season,season_type,team,G,poss,min_played,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Shaquille Harrison,harrish01,2021,RS,DEN,17,589,277,-4.300936622,1.576032173,-2.724904449,-5.461157616,3.421625369,-2.039532247,-4.847462477,2.041646734,-2.805815743,-0.007815439,-0.007815439,0,-3.750114649,2.630598067,-1.119516582,-0.93118887
Shaquille Harrison,harrish01,2021,RS,UTA,17,125,56,-4.489438155,-4.536282944,-9.025721099,-25.91585821,-6.207351041,-32.12320925,-9.344716594,-5.268693357,-14.61340995,-0.33778218,-0.33778218,0,-7.027175515,-6.338768416,-13.36594393,-0.348455774
Tobias Harris,harrito02,2021,PO,PHI,62,196,92,6.678708487,-1.129172553,5.549535934,2.528831639,-9.430290631,-6.901458992,6.050440067,-2.960162537,3.09027753,0.284116938,0,0.284116938,4.991706164,-4.501946987,0.489759177,0.480258072
Tobias Harris,harrito02,2021,RS,PHI,62,4213,2014,2.063298922,-0.277875157,1.785423766,-0.182219393,1.882671069,1.700451676,1.695805647,0.103451883,1.799257531,4.63629102,4.63629102,0,1.229584422,0.334575199,1.564159621,-0.826589269
Isaiah Hartenstein,harteis01,2021,RS,CLE,16,589,287,-1.674954717,3.061192028,1.38623731,1.086431781,-1.916618933,-0.830187152,-1.112091792,2.245148411,1.133056619,0.569405119,0.569405119,0,-0.998754601,2.563518854,1.564764253,0.145489358
Isaiah Hartenstein,harteis01,2021,RS,DEN,30,575,272,-4.22273404,4.734711352,0.511977311,-1.584190005,4.482394003,2.898203998,-4.00448726,4.937516028,0.933028767,0.513214567,0.513214567,0,-2.639322904,4.049729266,1.410406362,0.415762658
Josh Hart,hartjo01,2021,RS,NOP,47,2844,1349,-0.05103768,0.982438504,0.931400823,-1.125370761,1.033755567,-0.091615194,-0.299807258,1.078080961,0.778273703,2.423100005,2.423100005,0,-0.593701973,1.591906508,0.998204535,-0.219093067
Udonis Haslem,hasleud01,2021,RS,MIA,1,7,3,17.16485423,30.76812429,47.93297853,20.98011531,0.266504573,21.24661988,19.01291858,26.25045993,45.26337851,0.074188859,0.074188859,0,17.849124,22.95587535,40.80499935,0.961244344
Jaxson Hayes,hayesja02,2021,RS,NOP,60,2080,964,-0.476982872,0.169721228,-0.307261645,-5.578102054,4.479115631,-1.098986423,-1.589347346,1.101102202,-0.488245144,1.113802557,1.113802557,0,-1.949887046,-0.144743135,-2.094630181,0.126840015
Killian Hayes,hayeski01,2021,RS,DET,26,1398,670,-6.795529583,-1.696733612,-8.492263195,-4.110919429,-1.014928184,-5.125847612,-6.600365292,-1.641223065,-8.241588357,-1.891935085,-1.891935085,0,-6.291504937,-1.557056307,-7.848561244,0.791983884
Gordon Hayward,haywago01,2021,RS,CHA,44,3143,1496,1.03437392,-0.878733048,0.155640872,0.326992907,1.844160689,2.171153595,0.993995788,-0.368955619,0.625040169,2.587522948,2.587522948,0,1.515531282,-0.551053249,0.964478033,0.450487238
Juancho Hernangomez,hernaju01,2021,RS,MIN,52,1926,900,-0.895081709,-2.512969506,-3.408051216,0.598681136,-2.187336376,-1.58865524,-0.604010721,-2.559663332,-3.163674053,-0.189813001,-0.189813001,0,-1.08546277,-2.599404577,-3.684867347,-0.073280194
Willy Hernangomez,hernawi01,2021,RS,NOP,47,1819,846,-0.73233009,0.885265449,0.152935359,0.554429433,-1.155910723,-0.60148129,-0.525152649,0.544258221,0.019105572,1.194540293,1.194540293,0,-0.726444815,0.424245831,-0.302198985,-0.058000012
Tyler Herro,herroty01,2021,PO,MIA,54,198,93,-1.086540309,-4.656710288,-5.743250597,6.321596132,-5.814965269,0.506630863,0.602685223,-5.197223853,-4.59453863,-0.090718084,0,-0.090718084,-0.473153305,-6.796589293,-7.269742597,0.490987059
Tyler Herro,herroty01,2021,RS,MIA,54,3354,1635,0.502912789,-0.54041803,-0.037505241,-2.494964224,-1.210550973,-3.705515197,-0.077704676,-0.731152525,-0.808857201,1.616503896,1.616503896,0,0.248465782,-1.218926304,-0.970460522,-0.17166247
Buddy Hield,hieldbu01,2021,RS,SAC,71,5133,2433,0.98389217,-1.345753912,-0.361861742,5.308792804,-2.028382993,3.280409812,1.930482426,-1.512703027,0.4177794,3.951036362,3.951036362,0,2.657985335,-1.079668747,1.578316588,0.483262668
George Hill,hillge01,2021,PO,PHI,16,127,59,0.801855564,5.698449205,6.500304768,-23.51765292,9.654552335,-13.86310059,-4.357733198,6.635644574,2.277911377,0.156206596,0,0.156206596,-6.687612752,2.915149202,-3.77246355,0.069667521
George Hill,hillge01,2021,RS,PHI,16,622,303,-1.715488182,2.419425982,0.7039378,0.125365043,-0.612420625,-0.487055582,-1.452359497,1.847793871,0.395434374,0.484268289,0.484268289,0,-1.702667401,1.662103977,-0.040563424,-0.41247731
George Hill,hillge01,2021,RS,OKC,14,755,369,1.664699032,-1.14088303,0.523816002,4.424038006,0.540975934,4.965013939,2.446238315,-0.845279759,1.600958556,0.812451153,0.812451153,0,1.249362078,-1.521586326,-0.272224248,-0.823073283
Solomon Hill,hillso01,2021,PO,ATL,71,14,5,-0.59492533,-15.52812412,-16.12304945,1.777791851,9.51748162,11.29527347,-0.280479261,-11.2961372,-11.57661646,-0.023683728,0,-0.023683728,-0.454167769,-15.20028339,-15.65445116,1.94327727
Solomon Hill,hillso01,2021,RS,ATL,71,3150,1513,-2.821107747,0.12215594,-2.698951807,0.071445291,-1.289595254,-1.218149963,-2.444345483,-0.161164652,-2.605510135,0.110900631,0.110900631,0,-2.38373802,-0.789375371,-3.173113391,-0.575608437
Nate Hinton,hintona01,2021,RS,DAL,21,202,93,-2.027488698,-3.412080138,-5.439568836,-15.80943055,-4.905514625,-20.71494518,-5.099799333,-3.962877887,-9.062677221,-0.302210644,-0.302210644,0,-3.800321383,-4.091502965,-7.891824348,0.904471065
Jaylen Hoard,hoardja01,2021,RS,OKC,19,697,320,-1.864821205,-1.644247359,-3.509068564,-2.086288992,1.40011332,-0.686175672,-1.891816644,-1.053009972,-2.944826616,-0.031795169,-0.031795169,0,-2.229854115,-2.386281807,-4.616135921,-0.041281545
Aaron Holiday,holidaa01,2021,RS,IND,66,2556,1176,-1.59142527,-0.659572344,-2.250997613,-0.298720113,-1.407707296,-1.706427409,-1.421317197,-0.844983296,-2.266300493,0.292519125,0.292519125,0,-1.679192656,-1.070709407,-2.749902063,0.800852943
Jrue Holiday,holidjr01,2021,PO,MIL,59,306,145,4.346474797,4.254573701,8.601048498,23.87304495,10.05211761,33.92516256,8.637437435,5.561454562,14.198892,1.288078344,0,1.288078344,9.550481617,5.400988444,14.95147006,-0.386538915
Jrue Holiday,holidjr01,2021,RS,MIL,59,4131,1907,3.104186965,0.957846038,4.062033003,2.741675435,1.880936512,4.622611948,3.139563172,1.187501437,4.327064609,6.909151555,6.909151555,0,3.186473274,1.972607278,5.159080551,0.344792588
Justin Holiday,holidju01,2021,RS,IND,72,4691,2183,-0.647391585,0.752151839,0.104760254,0.629162507,1.49568858,2.124851087,-0.413421649,0.964011556,0.550589907,3.692610431,3.692610431,0,-0.315069129,1.225753148,0.910684019,0.45387804
Rondae Hollis-Jefferson,holliro01,2021,PO,POR,11,32,17,4.035377446,-6.963309463,-2.927932017,-7.904194405,0.994067533,-6.910126872,1.776413059,-5.676998766,-3.900585707,-0.010148719,0,-0.010148719,-3.070521907,-12.70152415,-15.77204606,-1.367330709
Rondae Hollis-Jefferson,holliro01,2021,RS,POR,11,224,107,1.580595215,-4.715513681,-3.134918466,-1.839482372,0.504967365,-1.334515007,0.897302317,-3.889900943,-2.992598626,-0.013190633,-0.013190633,0,0.348001903,-3.922952279,-3.574950375,-0.4053581
Richaun Holmes,holmeri01,2021,RS,SAC,61,3730,1782,-0.421869127,1.882568565,1.460699437,2.730053887,1.397818123,4.12787201,0.205308479,1.977125271,2.18243375,4.462375609,4.462375609,0,-0.216756758,1.932144751,1.715387993,-0.497101577
Rodney Hood,hoodro01,2021,RS,POR,38,1503,726,-4.264206597,-0.733054821,-4.997261418,-3.873731389,-1.834220483,-5.707951872,-4.49825655,-0.958153506,-5.456410056,-0.992758573,-0.992758573,0,-3.548452135,-1.787821944,-5.336274079,-0.978043919
Rodney Hood,hoodro01,2021,RS,TOR,17,453,216,-1.837196721,-3.190681693,-5.027878414,-6.528633547,2.324451708,-4.204181839,-2.948224446,-2.217710757,-5.165935203,-0.263603888,-0.263603888,0,-3.280616657,-3.125425141,-6.406041799,-1.001215838
Al Horford,horfoal01,2021,RS,OKC,28,1634,782,-0.841298394,3.607203652,2.765905258,-1.43737621,3.373396262,1.936020052,-0.895497497,3.801969708,2.906472211,2.245650808,2.245650808,0,-1.565496333,3.144350379,1.578854046,-0.498801609
Talen Horton-Tucker,hortota01,2021,PO,LAL,65,26,13,-11.53536347,9.28096543,-2.254398036,-23.9682708,5.917994125,-18.05027668,-14.79790487,8.94009337,-5.857811504,-0.021768074,0,-0.021768074,-10.75134198,9.518943322,-1.232398655,2.343274161
Talen Horton-Tucker,hortota01,2021,RS,LAL,65,2738,1304,-0.971102402,0.988535171,0.017432769,-2.437847781,1.583029719,-0.854818062,-1.313991441,1.101015675,-0.212975766,1.693569722,1.693569722,0,-1.490932657,1.757264235,0.266331578,0.340128539
Danuel House Jr.,houseda01,2021,RS,HOU,36,1979,932,-2.947398727,-1.7927815,-4.740180227,-4.670657446,-3.24770984,-7.918367286,-3.456197918,-2.174953954,-5.631151872,-1.366590327,-1.366590327,0,-4.239896939,-2.323991816,-6.563888755,-0.251763539
Dwight Howard,howardw01,2021,PO,PHI,69,107,50,-0.989255875,-8.282099346,-9.271355221,-26.96815708,-1.275361659,-28.24351874,-6.615217267,-7.526828104,-14.14204537,-0.303564494,0,-0.303564494,-7.845274174,-8.746805561,-16.59207974,1.254374711
Dwight Howard,howardw01,2021,RS,PHI,69,2521,1196,-1.480704584,1.418115746,-0.062588838,-3.950751886,-0.289227964,-4.23997985,-2.102534388,1.071989415,-1.030544974,1.051381526,1.051381526,0,-1.700724999,0.980291263,-0.720433736,0.208980485
Markus Howard,howarma02,2021,PO,DEN,37,137,71,-0.351794563,-8.957443891,-9.309238454,5.241125601,-9.204153591,-3.96302799,0.816971646,-9.577183589,-8.760211943,-0.219565734,0,-0.219565734,-3.372950417,-9.693312548,-13.06626297,-2.170255705
Markus Howard,howarma02,2021,RS,DEN,37,461,205,-5.642389022,-4.142397091,-9.784786113,-12.05069542,1.377796901,-10.67289852,-7.422398142,-3.267212636,-10.68961078,-0.845208778,-0.845208778,0,-4.763219189,-4.544424559,-9.307643748,1.799276876
Kevin Huerter,huertke01,2021,PO,ATL,69,149,72,1.676660797,4.104768766,5.781429564,-18.53357137,0.233569366,-18.300002,-2.474813832,3.458964006,0.984150174,0.141946131,0,0.141946131,0.642046367,3.32739591,3.969442277,0.327102732
Kevin Huerter,huertke01,2021,RS,ATL,69,4407,2126,0.017685091,-0.06546347,-0.047778379,-0.552405698,-0.444234106,-0.996639804,-0.140900749,-0.144530017,-0.285430767,2.669082826,2.669082826,0,-0.109369439,0.123764795,0.014395355,-0.158604281
Elijah Hughes,hugheel01,2021,RS,UTA,18,140,64,-4.124033712,-3.154234301,-7.278268013,-5.425386865,-5.685931005,-11.11131787,-4.768149837,-3.986446816,-8.754596653,-0.198561421,-0.198561421,0,-2.593352581,-6.35512453,-8.948477111,1.284704951
De'Andre Hunter,huntede01,2021,PO,ATL,23,179,89,-2.14880823,1.911072612,-0.237735618,-3.302129634,2.990988764,-0.311140869,-2.523107588,2.133492384,-0.389615203,0.110980677,0,0.110980677,0.965327106,2.19952971,3.164856816,0.389390657
De'Andre Hunter,huntede01,2021,RS,ATL,23,1438,678,0.193713446,3.778268083,3.971981528,-3.977794073,5.395947047,1.418152975,-0.702652143,4.345125064,3.642472922,2.212527222,2.212527222,0,-1.107896276,2.911946729,1.804050453,0.058045068
Chandler Hutchison,hutchch01,2021,PO,WAS,18,33,16,-4.681333186,-8.854151631,-13.53548482,-35.14872867,5.162580379,-29.98614829,-11.31661065,-6.342359572,-17.65897022,-0.126065915,0,-0.126065915,-7.550719999,-9.393195418,-16.94391542,0.424593989
Chandler Hutchison,hutchch01,2021,RS,CHI,7,145,64,-7.114120726,-1.339781166,-8.453901892,-1.862517682,5.645473178,3.782955496,-6.401590501,0.071323294,-6.330267207,-0.118080028,-0.118080028,0,-4.729302251,-3.113381683,-7.842683934,1.014272696
Chandler Hutchison,hutchch01,2021,RS,WAS,18,630,282,-3.978909185,-0.453451702,-4.432360887,0.34912218,-5.748849152,-5.399726972,-3.318579278,-1.574041429,-4.892620707,-0.306896678,-0.306896678,0,-3.79114968,-1.27585224,-5.06700192,-0.45067537
Serge Ibaka,ibakase01,2021,PO,LAC,41,35,18,5.592266128,2.485505432,8.07777156,25.78170754,15.17536109,40.95706863,9.954117892,5.65778889,15.61190678,0.172349428,0,0.172349428,6.319806445,6.140474117,12.46028056,-0.88232609
Serge Ibaka,ibakase01,2021,RS,LAC,41,1943,955,-1.288087522,2.738438878,1.450351356,2.692316206,-1.54613715,1.146179055,-0.605727375,1.981387335,1.37565996,1.998663163,1.998663163,0,-0.421596919,1.501664986,1.080068066,-0.57905268
Andre Iguodala,iguodan01,2021,PO,MIA,63,151,71,-2.156249216,1.042688334,-1.113560882,8.140306793,-4.471719998,3.668586795,-0.000901758,-0.067542262,-0.06844402,0.100850995,0,0.100850995,-1.008460683,0.059346794,-0.949113889,0.652403678
Andre Iguodala,iguodan01,2021,RS,MIA,63,2729,1339,-2.212924866,1.033534679,-1.179390186,-2.607676417,1.172009998,-1.435666419,-2.434351164,1.108536153,-1.325815011,0.967698047,0.967698047,0,-1.865059896,0.519519032,-1.345540864,-0.544352911
Ersan Ilyasova,ilyaser01,2021,RS,UTA,17,303,148,-0.965135172,2.163400297,1.198265124,-0.813493468,2.011321287,1.197827819,-1.084375089,2.167425527,1.083050438,0.290773305,0.290773305,0,0.807995933,3.945529502,4.753525435,0.46791418
Joe Ingles,inglejo01,2021,PO,UTA,67,178,84,0.699527577,-4.643389208,-3.943861631,-6.882313294,-1.384114141,-8.266427435,-0.878264229,-4.146779202,-5.025043431,-0.101828615,0,-0.101828615,-2.522242607,-6.215689717,-8.737932324,1.236473095
Joe Ingles,inglejo01,2021,RS,UTA,67,3932,1867,2.361126632,0.1395286,2.500655232,2.342796706,2.961514638,5.304311344,2.441980299,0.671977633,3.113957931,5.596145804,5.596145804,0,2.504087955,0.169664014,2.673751969,0.189298699
Brandon Ingram,ingrabr01,2021,RS,NOP,61,4359,2093,3.099611459,-2.217969316,0.881642143,3.583844254,-0.91036022,2.673484034,3.37605627,-2.072918288,1.303137982,4.301993259,4.301993259,0,3.395077222,-2.193534324,1.201542898,-0.609955311
Kyrie Irving,irvinky01,2021,PO,BRK,54,219,106,2.801719811,-3.55471155,-0.752991739,13.3370362,-4.621020375,8.716015827,5.038294892,-4.033871478,1.004423414,0.217822438,0,0.217822438,2.913525224,-2.433984981,0.479540243,3.932802415
Kyrie Irving,irvinky01,2021,RS,BRK,54,3974,1886,5.943346356,-2.691215876,3.25213048,3.724942358,-2.322570258,1.402372101,5.720697321,-2.768428262,2.952269059,5.517836542,5.517836542,0,6.600150817,-1.7581187,4.842032117,0.568674682
Wes Iwundu,iwundwe01,2021,RS,DAL,23,607,288,-4.928476583,-0.107133208,-5.035609791,-5.368090296,1.276338197,-4.091752099,-5.343396747,0.170960715,-5.172436033,-0.355250934,-0.355250934,0,-5.088151207,-0.990821933,-6.07897314,-0.197444473
Wes Iwundu,iwundwe01,2021,RS,NOP,18,548,251,-4.95058058,-1.256532092,-6.207112671,-7.816138333,-0.310915221,-8.127053554,-5.867976419,-1.112914197,-6.980890616,-0.543173241,-0.543173241,0,-6.574132567,-2.079464959,-8.653597526,0.254308335
Frank Jackson,jacksfr01,2021,RS,DET,40,1534,738,0.040262088,-1.763846685,-1.723584597,-0.682756899,2.144696586,1.461939687,-0.051640552,-1.046402869,-1.098043421,0.621067845,0.621067845,0,-1.301216768,-1.748446864,-3.049663632,-0.152501796
Jaren Jackson Jr.,jacksja02,2021,PO,MEM,11,166,82,-0.120627797,-1.102681125,-1.223308923,-2.174273093,-11.17227532,-13.34654841,-0.699687702,-3.160059727,-3.859747429,-0.048003376,0,-0.048003376,3.485184303,-2.854101074,0.631083228,0.244457777
Jaren Jackson Jr.,jacksja02,2021,RS,MEM,11,545,258,0.039367291,2.398543587,2.437910878,-4.599876981,-4.776596083,-9.376473064,-0.921792987,1.024327311,0.102534324,0.380770541,0.380770541,0,-0.093452916,1.716063525,1.622610608,1.421765909
Josh Jackson,jacksjo02,2021,RS,DET,62,3272,1560,-1.083325367,0.877591461,-0.205733906,-3.078173822,2.492070487,-0.586103335,-1.490974549,1.284209887,-0.206764662,2.052373346,2.052373346,0,-2.372673615,0.981249938,-1.391423677,1.405843109
Justin Jackson,jacksju01,2021,PO,MIL,1,2,1,-7.903307475,-10.85929721,-18.76260468,-51.51357395,-10.11976616,-61.63334011,-17.60756869,-11.30378471,-28.9113534,-0.013615601,0,-0.013615601,-17.36618603,-11.91248303,-29.27866906,-1.070475441
Justin Jackson,jacksju01,2021,RS,MIL,1,74,33,-2.050597139,-3.747448421,-5.79804556,4.562473236,-0.519340436,4.0431328,-0.787858921,-3.316565798,-4.104424719,-0.022928815,-0.022928815,0,2.477314184,-3.958071253,-1.480757069,0.55309688
Justin Jackson,jacksju01,2021,RS,OKC,33,1167,544,-3.149898834,-1.468772457,-4.618671291,-1.697668608,0.603405257,-1.09426335,-2.918900956,-1.102768072,-4.021669028,-0.35480721,-0.35480721,0,-3.437166191,-2.605319095,-6.042485286,0.531272326
Reggie Jackson,jacksre01,2021,PO,LAC,67,167,85,-1.42714563,-3.540094277,-4.967239907,22.29952117,-2.809877378,19.4896438,3.307642752,-3.429990164,-0.122347411,0.117611283,0,0.117611283,3.017339523,0.735917748,3.753257272,0.070203286
Reggie Jackson,jacksre01,2021,RS,LAC,67,3187,1544,1.24200578,-0.504312604,0.737693176,2.771560925,0.07417869,2.845739614,1.569951489,-0.438389498,1.131561991,3.045136686,3.045136686,0,1.710757674,-0.10636081,1.604396864,-0.414747835
Justin James,jamesju01,2021,RS,SAC,36,674,310,-1.0694044,-2.946437002,-4.015841403,-6.789377967,0.928733704,-5.860644263,-2.32755969,-2.245175683,-4.572735373,-0.288115892,-0.288115892,0,-2.279028568,-3.26579082,-5.544819387,-0.06009791
LeBron James,jamesle01,2021,PO,LAL,45,224,113,6.769265822,3.828740075,10.5980059,17.8767684,15.24441852,33.12118692,9.54046471,6.204436057,15.74490077,1.109107539,0,1.109107539,9.083343388,8.405780958,17.48912435,0.836009538
LeBron James,jamesle01,2021,RS,LAL,45,3146,1504,5.073644198,-0.156251077,4.91739312,4.448262224,2.24946155,6.697723774,5.273957958,0.293089702,5.56704766,6.396616992,6.396616992,0,4.469185953,0.379522482,4.848708436,0.231112022
Mike James,jamesmi02,2021,PO,BRK,13,18,8,-7.153220147,-5.84426632,-12.99748647,-10.11968156,11.61371549,1.494033931,-8.453779838,-2.676557018,-11.13033686,-0.035005534,0,-0.035005534,-3.549379235,-3.539995416,-7.089374651,-0.755857829
Mike James,jamesmi02,2021,RS,BRK,13,493,236,-0.996826321,-3.362874053,-4.359700374,2.120645088,-1.684083602,0.436561485,-0.508431551,-3.21687609,-3.725307641,-0.116859288,-0.116859288,0,-0.172942566,-4.182301162,-4.355243729,-0.494222195
DaQuan Jeffries,jeffrda01,2021,RS,SAC,18,500,232,-1.914841621,0.778882213,-1.135959408,3.226526982,3.200526641,6.427053623,-0.924018042,1.404804813,0.480786771,0.382834018,0.382834018,0,-1.693334343,-0.178903265,-1.872237608,0.110218544
DaQuan Jeffries,jeffrda01,2021,RS,HOU,13,576,261,-1.118230094,0.149368701,-0.968861393,-2.491079171,0.41953392,-2.071545251,-1.441568381,0.289990339,-1.151578042,0.213824461,0.213824461,0,-0.736493296,-0.062194984,-0.79868828,0.462578904
Ty Jerome,jeromty01,2021,RS,OKC,33,1689,788,1.524836472,-4.103268255,-2.578431783,0.041013422,-0.342239562,-0.30122614,1.435287843,-3.536141164,-2.10085332,0.25980253,0.25980253,0,0.280474733,-3.544481483,-3.26400675,-0.456106247
Isaiah Joe,joeis01,2021,PO,PHI,41,14,7,-10.22796207,4.597580719,-5.630381346,-24.75300318,14.67689656,-10.07610662,-14.05334893,6.600780958,-7.452567973,-0.017346154,0,-0.017346154,-9.052953694,0.838872004,-8.21408169,0.139707431
Isaiah Joe,joeis01,2021,RS,PHI,41,822,383,-0.13576313,2.210047262,2.074284132,-1.291345264,0.868494475,-0.422850789,-0.396298602,2.00082731,1.604528708,0.855357568,0.855357568,0,-0.248509459,1.264380777,1.015871318,0.528544136
Alize Johnson,johnsal02,2021,PO,BRK,18,10,4,7.084587371,14.36073509,21.44532246,19.15876132,36.60851563,55.76727695,9.959785151,19.76796764,29.72775279,0.071327794,0,0.071327794,11.25534428,21.05259729,32.30794157,4.252078789
Alize Johnson,johnsal02,2021,RS,BRK,18,399,189,4.722882947,-0.566688542,4.156194405,-1.632533581,0.746325461,-0.88620812,3.615297563,-0.311129386,3.304168177,0.58308504,0.58308504,0,4.124537455,-1.618505703,2.506031753,-0.121955068
Cameron Johnson,johnsca02,2021,PO,PHO,60,130,66,1.776742477,-0.654711111,1.122031367,2.887732211,-15.40969002,-12.52195781,2.097220322,-3.854316309,-1.757095987,0.034153255,0,0.034153255,4.835363251,-3.430872614,1.404490636,-0.935635462
Cameron Johnson,johnsca02,2021,RS,PHO,60,2957,1437,-0.858863943,1.998899093,1.14003515,-1.795697698,3.285497988,1.489800289,-1.142493563,2.362987941,1.220494377,2.897403696,2.897403696,0,-0.715369757,1.572037178,0.85666742,-0.471534322
James Johnson,johnsja01,2021,RS,DAL,29,1063,504,-2.917088391,-0.711144207,-3.628232598,-2.743429155,0.346036747,-2.397392408,-3.08385173,-0.526227228,-3.610078958,-0.222099602,-0.222099602,0,-2.191985673,-0.774091037,-2.96607671,0.428361451
